artist,n_docs,entropy,normalized_entropy,dominant_topic,dominant_ratio,n_significant_topics,top_3_topics,top_3_ratios,gini_coefficient,classification
Vald,659,2.505599833628452,0.836389772126042,0,0.26403641881638845,5,"0,5,7","0.264,0.190,0.061",0.497951441575659,generalist
Jorrdee,656,2.2075504627768243,0.7368984479236838,5,0.3125,3,"5,0,12","0.312,0.282,0.059",0.591463414631189,moderate
A2H,649,2.3793735198354953,0.7942543934384104,0,0.28197226502311246,3,"0,5,12","0.282,0.234,0.060",0.5436825885951246,generalist
Kaaris,635,2.369721893755892,0.7910326015029939,0,0.31496062992125984,3,"0,5,1","0.315,0.205,0.050",0.5451181102334949,moderate
Kekra,634,2.240803100324888,0.747998451031977,0,0.3675078864353312,2,"0,5,9","0.368,0.219,0.033",0.5550473186092122,moderate
3010,622,2.1209540018856696,0.7079918391270236,5,0.38263665594855306,2,"5,0,15","0.383,0.243,0.047",0.6205787781319452,moderate
Seth Gueko,613,2.4960550080005994,0.8332036310572578,0,0.28874388254486133,3,"0,5,1","0.289,0.184,0.051",0.47381729200415623,generalist
Guizmo,594,2.5510416353931658,0.8515586182094751,5,0.20707070707070707,6,"5,0,2","0.207,0.200,0.084",0.4966329966305134,generalist
Lucio Bukowski,590,2.357134292956741,0.7868307571291582,5,0.35423728813559324,2,"5,0,9","0.354,0.169,0.044",0.5327118644041162,moderate
Jarod,583,2.4612002169077276,0.8215688159569344,5,0.2555746140651801,3,"5,0,15","0.256,0.228,0.063",0.5067753001689927,generalist
VII,580,2.269988877538697,0.7577409028096135,5,0.4241379310344828,3,"5,0,15","0.424,0.110,0.062",0.5420689655145311,moderate
Georgio,575,2.4827881362055617,0.8287750404545006,5,0.24,4,"5,0,9","0.240,0.212,0.073",0.5190434782582746,generalist
Djadja & Dinaz,568,2.2059944729037375,0.7363790457438485,0,0.323943661971831,2,"0,5,7","0.324,0.273,0.039",0.5883802816871989,moderate
Hamza,561,2.1036718390486455,0.7022229114462728,0,0.37076648841354726,2,"0,5,12","0.371,0.260,0.043",0.6305704099790218,moderate
Dinos,557,2.496823568935685,0.8334601830001234,0,0.2495511669658887,3,"0,5,12","0.250,0.212,0.075",0.4920107719903586,generalist
Ol’ Kainry,557,2.499025301292645,0.8341951393166129,0,0.25314183123877915,3,"0,5,15","0.253,0.221,0.063",0.4751346499078578,generalist
Hayce Lemsi,555,2.7011407346727245,0.901662928465975,0,0.22342342342342342,5,"0,5,15","0.223,0.128,0.063",0.388198198196257,generalist
Kery James,555,2.5444667275118067,0.8493638600398611,5,0.25405405405405407,3,"5,0,15","0.254,0.186,0.050",0.4663963963940642,generalist
Soprano,549,2.465276410812031,0.8229294829098153,5,0.24408014571949,3,"5,0,3","0.244,0.239,0.064",0.5035519125657884,generalist
Ninho,545,2.511069675438288,0.8382156501786714,0,0.30458715596330277,5,"0,5,15","0.305,0.132,0.062",0.48651376146545755,moderate
Oxmo Puccino,542,2.3358823649597973,0.7797366892831916,5,0.34870848708487084,4,"5,0,1","0.349,0.162,0.063",0.5666051660488275,moderate
Jok’Air,541,2.38022251694136,0.7945377956347146,0,0.34011090573012936,2,"0,5,6","0.340,0.181,0.044",0.5139556377053784,moderate
Médine,539,2.5016370188127053,0.8350669520427088,5,0.2597402597402597,3,"5,0,15","0.260,0.212,0.054",0.48191094619425096,generalist
Dosseh,535,2.587841927458019,0.8638428574887065,0,0.2672897196261682,5,"0,5,15","0.267,0.144,0.069",0.44663551401645873,generalist
Mister You,535,2.395257353677737,0.7995565474334327,0,0.2467289719626168,5,"0,5,11","0.247,0.226,0.099",0.5675700934551063,generalist
PLK,511,2.4616310467076534,0.8217126304772536,0,0.2759295499021526,3,"0,5,9","0.276,0.207,0.061",0.5071428571403213,generalist
Black M,501,2.282927681129738,0.7620599815554892,0,0.3213572854291417,3,"0,5,15","0.321,0.246,0.054",0.5639720558854037,moderate
Leto,500,2.315207184379198,0.7728351444545307,0,0.388,4,"0,5,9","0.388,0.114,0.062",0.5595999999972021,moderate
Hooss,486,2.4935180431519335,0.8323567713858973,0,0.29835390946502055,6,"0,5,7","0.298,0.119,0.074",0.5117283950591697,generalist
Youssoupha,484,2.579959761694085,0.8612117259174653,0,0.22933884297520662,4,"0,5,1","0.229,0.184,0.085",0.464876033055527,generalist
Lord Esperanza,471,2.5298132501571917,0.8444724091301872,0,0.22505307855626328,6,"0,5,12","0.225,0.217,0.062",0.48927813163237316,generalist
KIK,469,2.330147874969842,0.7778224694977393,5,0.34754797441364604,2,"5,0,1","0.348,0.179,0.049",0.5621535181208567,moderate
Beeby,469,2.5479269171658556,0.8505188997223437,0,0.21748400852878466,4,"0,5,15","0.217,0.215,0.066",0.4813432835796829,generalist
Nekfeu,465,2.5200812052446415,0.8412237727288426,5,0.2623655913978495,3,"5,0,12","0.262,0.187,0.065",0.48698924730939314,generalist
Akhenaton,464,2.4780744851128214,0.8272015850645273,5,0.3254310344827586,5,"5,0,2","0.325,0.125,0.058",0.4954741379285572,moderate
GLK,462,2.3134182128827536,0.7722379710982072,0,0.341991341991342,3,"0,5,10","0.342,0.182,0.061",0.575757575754697,moderate
YL,461,2.2442822769615853,0.7491598287249742,0,0.29067245119305857,3,"0,5,15","0.291,0.282,0.056",0.5909978307996481,generalist
RK,460,2.4124694175224013,0.8053020754956735,0,0.3173913043478261,3,"0,5,7","0.317,0.180,0.061",0.5230434782582544,moderate
Luv Resval,459,2.343724237710683,0.7823543707162466,0,0.33769063180827885,3,"0,5,12","0.338,0.176,0.089",0.5504357298447425,moderate
13 Block,450,2.372632519838229,0.7920041923584358,0,0.29777777777777775,3,"0,5,1","0.298,0.233,0.051",0.529777777775129,generalist
Sofiane,448,2.466441772897242,0.8233184903306381,0,0.25,6,"0,5,15","0.250,0.188,0.076",0.5390624999973047,generalist
Elams,447,2.1996736404971142,0.7342691000512969,0,0.36465324384787473,3,"0,5,15","0.365,0.224,0.072",0.5931767337777948,moderate
Hornet La Frappe,444,2.2452011954283155,0.7494665712449391,0,0.35135135135135137,4,"0,5,2","0.351,0.203,0.056",0.6067567567537231,moderate
Scylla,441,2.2834299415020265,0.7622276401866434,5,0.38095238095238093,2,"5,0,1","0.381,0.175,0.039",0.5484126984099564,moderate
Rim’K,441,2.5220360951586893,0.8418763310136084,0,0.2698412698412698,2,"0,5,7","0.270,0.184,0.048",0.4724489795894744,generalist
SCH,440,2.3185980717815644,0.773967050477075,0,0.2727272727272727,3,"0,5,7","0.273,0.266,0.064",0.5706818181789648,generalist
Keny Arkana,437,2.4856164477844667,0.8297191540536606,5,0.2745995423340961,5,"5,0,9","0.275,0.174,0.073",0.5152173913017718,generalist
Freeze Corleone,437,2.2879649978955765,0.7637414792014262,0,0.3684210526315789,4,"0,12,5","0.368,0.130,0.110",0.5829519450771768,moderate
Bigflo & Oli,434,2.575030641856097,0.859566345293335,0,0.20506912442396313,5,"0,5,15","0.205,0.203,0.074",0.47534562211743897,generalist
Demi Portion,433,2.5915869190870007,0.865092966405996,5,0.21939953810623555,5,"5,0,1","0.219,0.180,0.099",0.4608545034618992,generalist
Lefa,432,2.465428732315135,0.8229803290766936,0,0.3148148148148148,4,"0,5,8","0.315,0.157,0.051",0.49722222221973605,moderate
​DA Uzi,419,2.4149459350187925,0.8061287573451342,5,0.27923627684964203,4,"5,0,1","0.279,0.208,0.074",0.5442720763695937,generalist
Niska,418,2.2755430348322374,0.7595949260621491,0,0.36363636363636365,3,"0,5,15","0.364,0.184,0.065",0.5811004784659942,moderate
Busta Flex,417,2.5501490561245754,0.851260667929849,5,0.18944844124700239,4,"5,0,15","0.189,0.161,0.137",0.49412470023733746,generalist
Lartiste,414,2.2552024271308637,0.7528050644043038,0,0.3188405797101449,4,"0,5,10","0.319,0.246,0.056",0.5876811594173514,moderate
Maes,401,2.325954596393614,0.7764227187211942,0,0.3640897755610973,3,"0,5,1","0.364,0.152,0.055",0.5604738154585441,moderate
Hatik,396,2.2459805202968504,0.7497267162770619,0,0.3409090909090909,2,"0,5,19","0.341,0.235,0.043",0.5848484848455606,moderate
Grems,394,2.2601642062771643,0.7544613469733781,5,0.2969543147208122,2,"5,0,15","0.297,0.282,0.043",0.5700507614184699,generalist
La Fève,393,2.0411146139353065,0.6813407966906961,0,0.32061068702290074,4,"0,5,15","0.321,0.318,0.059",0.6723918575029995,moderate
Canardo,389,2.4445064349931402,0.8159962946532258,0,0.2750642673521851,2,"0,5,1","0.275,0.219,0.049",0.5003856041106086,generalist
Sultan,386,2.3719580134703717,0.7917790366014238,5,0.31865284974093266,4,"5,0,15","0.319,0.192,0.057",0.5525906735723667,moderate
Naza,382,2.0691914402551443,0.6907130715657566,0,0.43455497382198954,2,"0,5,6","0.435,0.204,0.037",0.6238219895256768,moderate
L’Algérino,380,2.546743542501287,0.8501238795548157,0,0.26842105263157895,4,"0,5,1","0.268,0.155,0.063",0.4807894736818066,generalist
Sniper,379,2.5726409251515734,0.8587686382600264,5,0.26649076517150394,3,"5,0,15","0.266,0.156,0.069",0.45052770448323587,generalist
S-Crew,378,2.49473774885524,0.8327639191520958,0,0.23809523809523808,3,"0,5,15","0.238,0.230,0.069",0.49021164020918945,generalist
Timal,372,2.126427049588945,0.7098187873331736,0,0.3333333333333333,2,"0,5,9","0.333,0.293,0.043",0.620698924728079,moderate
Rockin’ Squat,370,2.511279911563037,0.8382858287211951,5,0.28378378378378377,3,"5,0,11","0.284,0.176,0.054",0.4772972972949108,generalist
Lomepal,370,2.398740650737179,0.8007193005573324,5,0.26216216216216215,3,"5,0,15","0.262,0.235,0.081",0.5483783783756366,generalist
Diam’s,369,2.273711322196802,0.7589834853631235,5,0.3333333333333333,3,"5,0,15","0.333,0.228,0.051",0.5757452574496956,moderate
Koba LaD,367,2.3298440290649114,0.7777210432429257,0,0.35149863760217986,4,"0,5,15","0.351,0.163,0.065",0.568528610351381,moderate
Josman,367,2.6046080373523637,0.869439522465198,0,0.22888283378746593,5,"0,5,12","0.229,0.158,0.082",0.4576294277906275,generalist
MZ,367,2.5556440848594058,0.8530949535845919,0,0.23705722070844687,4,"0,5,15","0.237,0.193,0.074",0.4737057220684762,generalist
Ateyaba,362,2.466091896871778,0.8232016988441117,0,0.30386740331491713,3,"0,5,11","0.304,0.163,0.066",0.5013812154671067,moderate
Maska,356,2.0571869351164587,0.686705869305174,5,0.37640449438202245,3,"5,0,12","0.376,0.264,0.051",0.6497191011203473,moderate
Svinkels,354,2.3396639806451565,0.7809990236108426,0,0.2853107344632768,3,"0,5,4","0.285,0.257,0.051",0.5466101694887925,generalist
Dadju,353,2.0811477407747794,0.6947041827291887,5,0.35694050991501414,2,"5,0,15","0.357,0.283,0.042",0.6412181303084089,moderate
Les Sages Poètes de la Rue,351,2.5133246875238826,0.83896839170551,5,0.2706552706552707,5,"5,9,0","0.271,0.134,0.108",0.5075498575473197,generalist
So La Lune,350,2.117894095543325,0.7069704172965893,0,0.3171428571428571,2,"0,5,15","0.317,0.300,0.046",0.6419999999967899,moderate
Despo Rutti,350,2.553609745730566,0.8524158745003898,5,0.2342857142857143,5,"5,0,15","0.234,0.206,0.057",0.4642857142833928,generalist
Krisy,350,2.350021257154565,0.7844563674465523,5,0.3028571428571429,3,"5,0,15","0.303,0.220,0.071",0.5614285714257643,moderate
Fababy,346,2.3472748872680635,0.7835396066562954,0,0.33236994219653176,3,"0,5,11","0.332,0.199,0.058",0.5456647398816648,moderate
Gradur,344,2.3208846806714276,0.7747303392762942,0,0.3168604651162791,5,"0,5,7","0.317,0.177,0.078",0.599999999997,moderate
Damso,343,2.397306179755937,0.8002404623801345,0,0.27988338192419826,2,"0,5,9","0.280,0.245,0.047",0.5115160349828654,generalist
Still Fresh,341,2.3574745835340525,0.7869443489144841,5,0.2961876832844575,4,"5,0,9","0.296,0.223,0.056",0.5623167155397106,generalist
Salif,339,2.7260987187719348,0.909994108231115,0,0.17994100294985252,5,"0,5,15","0.180,0.159,0.074",0.3797935103225848,generalist
Sneazzy,338,2.3556126083648468,0.7863228063335121,0,0.26627218934911245,3,"0,5,7","0.266,0.257,0.050",0.5576923076895193,generalist
Psy 4 de la Rime,337,2.5015115566657307,0.8350250717491717,5,0.27002967359050445,4,"5,0,1","0.270,0.196,0.059",0.4870919881281283,generalist
Roshi,330,1.9884418922760765,0.6637582102479024,0,0.3393939393939394,2,"0,5,2","0.339,0.330,0.045",0.6684848484815064,moderate
Zikxo,329,2.494391065537231,0.8326481934175002,5,0.24924012158054712,5,"5,0,7","0.249,0.204,0.088",0.5056231003014235,generalist
OrelSan,328,2.5670992477015537,0.8569187808816013,0,0.2073170731707317,7,"0,5,15","0.207,0.195,0.079",0.48628048780244676,generalist
Franglish,326,2.2598760126227893,0.7543651455681594,0,0.34662576687116564,3,"0,5,4","0.347,0.209,0.055",0.595398773003158,moderate
La Rumeur,325,2.4597463041795944,0.8210834879651883,5,0.3507692307692308,3,"5,0,15","0.351,0.102,0.062",0.4786153846129916,moderate
Lacraps,324,2.3895072135149587,0.7976371034919498,5,0.2654320987654321,4,"5,0,1","0.265,0.235,0.074",0.5509259259231714,generalist
Tsew The Kid,323,2.0166504779287173,0.6731744674687706,5,0.4179566563467492,2,"5,0,15","0.418,0.241,0.040",0.6527863777057146,moderate
Kamikaz,322,2.486736318205549,0.8300929759839341,0,0.2236024844720497,5,"0,5,15","0.224,0.199,0.102",0.5313664596246723,generalist
Black Kent,319,2.496591314767453,0.8333826546541219,0,0.219435736677116,7,"0,5,3","0.219,0.210,0.075",0.520219435734076,generalist
Nessbeal,319,2.5573920126424707,0.8536784262128022,0,0.2413793103448276,6,"0,5,15","0.241,0.154,0.075",0.49451410658059963,generalist
MC Solaar,317,2.5506689574919283,0.8514342152698241,5,0.2618296529968454,4,"5,0,3","0.262,0.164,0.063",0.4768138801237989,generalist
Benab,317,2.088883456166447,0.6972864279651724,0,0.3627760252365931,2,"0,5,1","0.363,0.278,0.041",0.6291798107224061,moderate
DTF,315,2.544349239810945,0.8493246416818325,0,0.24761904761904763,7,"0,5,12","0.248,0.137,0.089",0.5071428571403215,generalist
Retro X,313,2.367116106788522,0.7901627684440207,0,0.2939297124600639,4,"0,5,12","0.294,0.220,0.067",0.5531948881761478,generalist
Neg’ Marrons,308,2.661269267547949,0.8883535057659705,5,0.19480519480519481,6,"5,0,1","0.195,0.166,0.075",0.43084415584200164,generalist
H Magnum,308,2.267401797737401,0.7568773143560876,0,0.31493506493506496,4,"0,5,3","0.315,0.250,0.062",0.5821428571399466,moderate
Furax Barbarossa,306,2.4334857331338737,0.8123174939951843,5,0.3006535947712418,3,"5,0,1","0.301,0.196,0.056",0.5130718954222713,moderate
D. Ace,306,2.3282616481253986,0.7771928315086923,0,0.2647058823529412,4,"5,0,2","0.265,0.265,0.056",0.5683006535919297,generalist
TiTo Prince,305,2.05670458342957,0.6865448563564713,5,0.3704918032786885,2,"5,0,9","0.370,0.279,0.039",0.6460655737672616,moderate
Aladin 135,305,2.499490960989576,0.8343505803421818,5,0.24262295081967214,4,"5,0,15","0.243,0.210,0.085",0.5027868852433881,generalist
Green Money,304,2.4508446526606322,0.8181120436884266,0,0.24013157894736842,4,"0,5,1","0.240,0.230,0.076",0.5236842105236974,generalist
Youv Dee,303,2.1760352656108086,0.7263784166631374,0,0.30033003300330036,3,"0,5,12","0.300,0.297,0.073",0.6169966996668822,moderate
Alpha 5.20,302,2.412215589967705,0.8052173457763534,0,0.31788079470198677,4,"0,5,15","0.318,0.159,0.076",0.5407284768184886,moderate
Nakk Mendosa,300,2.6506980097847035,0.8848247332329349,0,0.16333333333333333,5,"5,0,3","0.163,0.163,0.133",0.4459999999977701,generalist
Kalash Criminel,300,2.3828699445870325,0.7954215286935877,0,0.35333333333333333,4,"0,5,15","0.353,0.113,0.097",0.5446666666639433,moderate
S.Pri Noir,298,2.3466475640167306,0.7833302010105136,0,0.2986577181208054,5,"0,5,2","0.299,0.221,0.054",0.5583892617421744,generalist
Mystik,298,2.6250556366559943,0.8762650987972821,5,0.22818791946308725,6,"5,0,3","0.228,0.164,0.057",0.432550335568307,generalist
Sam’s,296,2.6134537799222777,0.8723923038762751,0,0.21283783783783783,6,"0,5,15","0.213,0.128,0.118",0.46722972972739374,generalist
Sopico,294,2.252591418632088,0.7519334883553273,5,0.30952380952380953,4,"5,0,7","0.310,0.262,0.058",0.5891156462555579,moderate
KeBlack,294,2.08645880392877,0.6964770591644016,0,0.35034013605442177,2,"0,5,16","0.350,0.282,0.044",0.6438775510171888,moderate
Bolémvn,292,2.157851609606491,0.7203085631702733,0,0.3561643835616438,2,"0,5,15","0.356,0.264,0.038",0.5969178082161937,moderate
Lujipeka,290,2.3553355110220253,0.7862303089680874,5,0.28620689655172415,4,"5,0,12","0.286,0.231,0.059",0.5651724137902775,generalist
TSR Crew,290,2.4618436275968842,0.82178359172139,5,0.28620689655172415,3,"5,0,15","0.286,0.183,0.069",0.5141379310319121,generalist
ISK,288,2.433275028369357,0.8122471590168631,0,0.28125,4,"0,5,4","0.281,0.205,0.066",0.526388888886257,generalist
Bekar,288,2.3110259283065164,0.7714394068882624,5,0.28125,5,"5,0,12","0.281,0.253,0.062",0.5840277777748578,generalist
Grand Corps Malade,286,2.4145767607459137,0.8060055239453616,5,0.34265734265734266,4,"5,0,9","0.343,0.133,0.070",0.5234265734239564,moderate
Lonepsi,286,1.920551871807747,0.6410959646701999,5,0.527972027972028,2,"5,0,15","0.528,0.115,0.045",0.6667832167798828,specialist
Ridsa,285,2.517042611181329,0.8402094651119248,0,0.2596491228070175,3,"0,5,15","0.260,0.193,0.088",0.47807017543620617,generalist
El Matador,285,2.6586278368474416,0.8874717745365727,0,0.23508771929824562,5,"0,5,1","0.235,0.119,0.074",0.41631578947160275,generalist
La Caution,285,1.8678349822733602,0.6234986346284715,5,0.5403508771929825,2,"5,0,16","0.540,0.126,0.039",0.6770175438562639,specialist
Davodka,284,2.520120358820896,0.8412368425136829,0,0.21830985915492956,5,"0,5,15","0.218,0.211,0.074",0.503169014081991,generalist
Therapie TAXI,284,2.0594646913071744,0.6874662030008195,5,0.43661971830985913,3,"5,0,15","0.437,0.190,0.053",0.63767605633484,moderate
Zamdane,281,2.409548855918695,0.8043271680817203,5,0.29537366548042704,4,"5,0,12","0.295,0.185,0.100",0.5443060498193424,generalist
Roméo Elvis,280,2.218461008984361,0.7405404777218249,5,0.375,2,"5,0,12","0.375,0.214,0.043",0.5771428571399716,moderate
Soso Maness,279,2.3984011279871957,0.8006059650790655,0,0.27956989247311825,5,"0,5,10","0.280,0.183,0.104",0.570071684584963,generalist
Sefyu,279,2.3840345814075263,0.7958102940151003,0,0.25448028673835127,4,"5,0,3","0.254,0.254,0.050",0.5471326164847196,generalist
113,279,2.5761026752580674,0.8599241988343319,0,0.2616487455197133,5,"0,5,15","0.262,0.140,0.065",0.4621863799260046,generalist
Zkr,277,2.4270960855979262,0.8101845772481323,0,0.26353790613718414,6,"0,5,9","0.264,0.213,0.065",0.5424187725604648,generalist
Dooz Kawa,275,2.4008395618897356,0.8014199343125867,5,0.32727272727272727,5,"5,0,1","0.327,0.156,0.055",0.5412727272700208,moderate
4Keus,274,2.2995505943023766,0.7676088462919625,0,0.3357664233576642,3,"0,5,15","0.336,0.215,0.055",0.5667883211650492,moderate
404Billy,274,2.532612175493301,0.8454067133605144,0,0.24452554744525548,4,"0,5,1","0.245,0.201,0.062",0.48357664233334846,generalist
Soolking,273,2.028694298604752,0.677194793578135,0,0.4175824175824176,2,"0,5,2","0.418,0.234,0.040",0.6532967032934373,moderate
Mister V,273,2.249333238407296,0.7508458810769484,0,0.3076923076923077,2,"0,5,1","0.308,0.264,0.044",0.5869963369934019,moderate
Hyacinthe,272,2.2186626039846797,0.7406077717861504,5,0.3382352941176471,3,"5,0,11","0.338,0.246,0.055",0.5970588235264267,moderate
Kofs,271,2.491734115478202,0.8317612816989582,5,0.23247232472324722,5,"5,0,7","0.232,0.185,0.103",0.528597785975217,generalist
Abou Debeing,269,2.1412329377065755,0.7147611142054163,0,0.3382899628252788,2,"0,5,12","0.338,0.283,0.041",0.6184014869857559,moderate
Vegedream,265,2.046686676769722,0.6832007969596137,0,0.38113207547169814,2,"0,5,15","0.381,0.257,0.045",0.6639622641476236,moderate
Dry,265,2.4191547479904347,0.8075336936302614,5,0.2528301886792453,3,"5,0,15","0.253,0.238,0.060",0.5367924528275047,generalist
Deen Burbigo,264,2.562833010123025,0.8554946757917739,0,0.24242424242424243,6,"0,5,2","0.242,0.148,0.076",0.48674242423999053,generalist
Hippocampe Fou,264,2.345651607834737,0.7829977426694309,5,0.29924242424242425,3,"5,0,12","0.299,0.235,0.053",0.5511363636336081,generalist
Dabs,264,2.2642956131982808,0.7558404444840562,0,0.3371212121212121,2,"0,5,12","0.337,0.227,0.045",0.5833333333304169,moderate
Butter Bullets,261,2.565790045888767,0.8564817585801279,0,0.26436781609195403,6,"0,5,11","0.264,0.115,0.084",0.4852490421431678,generalist
Elh Kmer,260,2.2874551350021473,0.7635712827863692,0,0.35384615384615387,2,"0,5,3","0.354,0.188,0.050",0.5819230769201675,moderate
Stupeflip,257,2.294845532525675,0.7660382580861214,5,0.28793774319066145,2,"5,0,1","0.288,0.257,0.047",0.5780155641994448,generalist
Mysa,255,2.477608292672837,0.8270459662049584,5,0.2627450980392157,6,"5,0,15","0.263,0.173,0.078",0.5284313725463772,generalist
Alrima,255,2.038592098223686,0.6804987602597744,0,0.3568627450980392,2,"0,5,15","0.357,0.298,0.039",0.6488235294085206,moderate
Barack,254,2.139388751428471,0.7141455097021752,5,0.3228346456692913,3,"5,0,15","0.323,0.280,0.087",0.6318897637763681,moderate
Yaro,253,2.298541887070181,0.7672721315457549,0,0.37549407114624506,4,"0,5,7","0.375,0.150,0.071",0.5733201580999002,moderate
Scred Connexion,252,2.454207203153358,0.8192344906181506,5,0.3333333333333333,5,"5,0,11","0.333,0.115,0.071",0.5083333333307916,moderate
Laylow,252,2.421534985568658,0.8083282364534755,0,0.2777777777777778,4,"0,5,19","0.278,0.206,0.079",0.540079365076665,generalist
Fonky Family,252,2.737415357701839,0.9137716951102253,5,0.15079365079365079,8,"5,0,2","0.151,0.143,0.079",0.39444444444247234,generalist
Zola,248,2.238116609011079,0.7471016782003308,0,0.33064516129032256,2,"0,5,10","0.331,0.246,0.048",0.5939516129002562,moderate
Alpha Wann,245,2.47910146455693,0.8275443992249163,5,0.2163265306122449,4,"5,0,10","0.216,0.212,0.139",0.5136734693851867,generalist
Mafia K’1 Fry,245,2.4787530597926235,0.8274280988574295,5,0.23265306122448978,4,"5,2,0","0.233,0.180,0.143",0.52999999999735,generalist
Hugo TSR,243,2.4999614248899604,0.8345076250502612,0,0.2345679012345679,3,"0,5,2","0.235,0.230,0.058",0.48209876542968827,generalist
TLF,242,2.5774675147644386,0.8603797934541917,0,0.24793388429752067,5,"0,5,6","0.248,0.161,0.079",0.46694214875799583,generalist
Kalash,242,2.1783844897795115,0.727162606955922,5,0.3677685950413223,3,"5,0,15","0.368,0.219,0.058",0.6231404958646529,moderate
Jeff Le Nerf,238,2.4980638644547426,0.8338742038156706,5,0.27310924369747897,4,"5,0,1","0.273,0.189,0.063",0.49453781512357764,generalist
Nahir,238,2.4007783208244096,0.8013994915427616,0,0.31932773109243695,3,"0,5,7","0.319,0.172,0.063",0.5365546218460568,moderate
Fabe,234,2.5645509591136513,0.8560681412532212,5,0.2692307692307692,7,"5,0,11","0.269,0.107,0.077",0.48162393162152345,generalist
Landy,233,2.258443276700746,0.7538868865679506,0,0.31759656652360513,4,"0,5,13","0.318,0.219,0.069",0.6160944205977779,moderate
Saïan Supa Crew,231,2.3773760074424333,0.7935876074206157,5,0.33766233766233766,3,"5,0,19","0.338,0.182,0.056",0.5240259740233542,moderate
Youri,231,1.8169496950748623,0.6065127084668757,0,0.5064935064935064,3,"0,5,12","0.506,0.156,0.087",0.7374458874422005,specialist
ASHE 22,231,2.2682500232708986,0.7571604589952083,0,0.3463203463203463,4,"0,5,7","0.346,0.203,0.056",0.5932900432870768,moderate
PSO Thug,228,2.3633114292249338,0.7888927358722935,0,0.2982456140350877,6,"0,5,8","0.298,0.184,0.075",0.5767543859620287,generalist
Lorenzo,224,2.1350035171205546,0.7126816825282222,0,0.3125,3,"0,5,9","0.312,0.290,0.054",0.6459821428539132,moderate
Caballero,222,2.580288091631638,0.8613213251431544,5,0.24324324324324326,6,"5,0,3","0.243,0.140,0.077",0.4783783783759864,generalist
Chilla,221,2.2249590161002213,0.7427095657852757,5,0.3212669683257919,4,"5,0,9","0.321,0.258,0.054",0.6029411764675737,moderate
The Shin Sekaï,217,2.454214557633845,0.8192369456040491,0,0.29493087557603687,3,"0,5,15","0.295,0.175,0.078",0.5182027649743673,generalist
47ter,217,2.174619640247759,0.7259058693078392,5,0.3778801843317972,3,"5,0,10","0.378,0.203,0.060",0.620506912439294,moderate
Jack Uzi,216,2.4398791961601978,0.8144516843842137,0,0.28703703703703703,5,"0,5,11","0.287,0.176,0.079",0.5412037037009978,generalist
Zuukou Mayzie,216,2.0462663972068578,0.6830605041949449,0,0.4166666666666667,2,"0,5,12","0.417,0.222,0.042",0.6499999999967501,moderate
